Keuwl Accelerometer Data File
2019-05-06 18-33-32

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
227.5265045,-1.215057,-12.720393,1.405396,12.855346,83.723656,264.543640
227.5362701,-1.007959,-13.776237,1.503559,13.894652,83.787781,265.815338
227.5484314,-2.145205,-14.192827,1.437718,14.425855,84.280258,261.404968
227.5563354,-2.145205,-14.192827,1.437718,14.425855,84.280258,261.404968
227.5666199,-3.302801,-14.573505,-2.069787,15.085740,97.885948,257.230713
227.5759583,-3.257311,-15.081077,-6.245275,16.644892,112.037086,257.812103
227.5861664,-2.407370,-15.515624,-9.657013,18.433336,121.593452,261.180450
227.5959778,-1.617283,-16.915035,-12.591106,21.148758,126.538239,264.538422
227.6059570,0.185551,-17.845182,-12.278664,21.662191,124.529091,270.595734
227.6160431,1.636437,-17.664421,-8.497022,19.670004,115.593193,275.292786
227.6259308,2.615665,-17.225084,-5.688623,18.327730,108.082336,278.634521
227.6361542,3.277662,-17.000029,-4.124012,17.797514,103.398262,280.912903
227.6459045,3.699042,-16.583439,-2.582147,17.186066,98.641212,282.574341
227.6558990,3.489549,-15.875952,-0.248997,16.256838,90.877602,282.396545
227.6659393,2.500744,-15.484500,2.309207,15.854208,81.624924,279.174042
227.6759033,1.127669,-16.171635,3.766079,16.642618,76.921181,273.988861
227.6863403,0.141258,-17.985243,3.651158,18.352654,78.524765,270.450012
227.6962128,-0.688333,-20.418949,3.117251,20.666992,81.324837,268.069275
227.7082825,-1.437718,-22.329523,3.138798,22.594837,82.014839,266.316010
227.7162476,-2.612074,-23.554157,4.212598,24.070049,79.920525,263.671967
227.7269287,-4.758476,-24.095245,6.120777,25.311813,76.006310,258.828644
227.7362213,-7.000646,-23.315933,8.853758,25.904263,70.014175,253.287537
227.7458344,-7.923611,-20.440496,12.223597,25.100075,60.856777,248.811539
227.7558441,-7.474698,-16.201563,13.862428,22.594881,52.155487,245.233444
227.7661743,-5.327099,-12.555194,11.683704,17.958836,49.414467,247.008759
227.7758026,-2.376245,-10.461464,7.521385,13.101909,54.965618,257.202820
227.7858276,-0.196325,-9.679757,3.278859,10.221896,71.290611,268.838074
227.7958527,0.584185,-9.203311,-3.153164,9.746007,108.876778,273.632019
227.8058167,-0.458490,-9.624691,-8.415619,12.793261,131.133560,267.272675
227.8158264,-0.709881,-10.364499,-7.766790,12.971114,126.782272,266.081848
227.8275299,0.142455,-10.837354,-2.213439,11.062000,101.542450,270.753113
227.8358612,1.570596,-9.109938,5.161899,10.587868,60.821663,279.781891
227.8458252,2.573767,-6.042965,6.943185,9.557694,43.410412,293.069702
227.8560486,2.560599,-3.626019,6.035782,7.492352,36.332493,305.228729
227.8658600,2.057816,-1.544260,6.519411,7.008714,21.536093,323.114105
227.8771210,1.230620,-0.205901,7.384915,7.489579,9.589910,350.501526
227.8863373,-0.314838,0.183156,9.133880,9.141139,2.283619,149.811340
227.8989258,-1.431733,0.661997,10.913968,11.027366,8.223876,155.185379
227.9059448,-1.899799,1.108515,11.255142,11.468054,11.057755,149.736832
227.9160614,-2.497152,1.137246,10.830172,11.172364,14.217239,155.514664
227.9258881,-2.967613,1.114501,9.970653,10.462444,17.637117,159.416092
227.9362183,-3.159149,1.191115,9.519346,10.100343,19.528124,159.341721
227.9466095,-3.214216,1.285686,9.339781,9.960707,20.337366,158.198593
227.9559631,-3.141193,1.053449,8.504205,9.126792,21.285254,161.460312
227.9660339,-2.802413,0.186748,5.459977,6.140012,27.221424,176.187546
227.9761658,-2.341529,-1.887828,-3.806781,4.851622,141.687485,218.877045
227.9860077,-2.178724,-5.889736,-17.000029,18.122826,159.725815,249.699631
227.9960785,-1.304840,-11.659762,-19.973627,23.164595,149.569946,263.614624
228.0062103,-2.966416,-18.891449,-18.428171,26.557182,133.940048,261.076050
228.0160065,-4.140772,-21.807587,-19.270929,29.395332,130.963486,259.248810
228.0260315,-1.625663,-18.624495,-18.219875,26.105143,134.262131,265.011505
228.0360107,1.253365,-13.582306,-14.342465,19.792833,136.438019,275.272278
228.0459290,3.197456,-8.755595,-10.387244,13.956326,138.096252,290.061707
228.0565796,3.248932,-6.453571,-5.850232,9.296739,128.996857,296.722137
228.0661163,2.292448,-9.054871,1.568202,9.471286,80.469398,284.207214
228.0759583,3.457227,-15.907076,8.265982,18.256887,63.079124,282.261902
228.0863800,2.996343,-22.736536,6.992266,23.975403,73.043633,277.507477
228.0959167,-3.616442,-26.177004,-4.525041,26.810263,99.716904,262.134186
228.1060486,-8.362947,-22.497116,-11.713632,26.707083,116.014366,249.608185
228.1163330,-8.315063,-13.145365,-4.326323,16.144905,105.543404,237.684723
228.1258545,-8.324639,-5.764040,4.791995,11.202098,64.673462,214.699005
228.1360321,-9.074024,-1.804031,9.556456,13.301063,44.071442,191.244507
228.1459656,-9.720459,-1.614889,12.550406,15.956436,38.136490,189.432571
228.1558838,-9.449914,-3.967192,14.093469,17.425997,36.024933,202.773270
228.1660004,-7.947553,-6.048951,12.518084,16.014238,38.584927,217.275070
228.1762543,-6.110003,-7.577648,9.659407,13.713388,45.220699,231.120102
228.1858673,-4.831499,-9.409213,6.983886,12.674830,56.564060,242.820129
228.1960449,-3.487155,-10.817003,4.996699,12.415104,66.267357,252.131866
228.2059479,-1.946486,-11.579556,3.400964,12.224627,73.846840,260.457977
228.2158661,-0.950498,-12.899959,2.941277,13.265123,77.189331,265.785919
228.2260895,-0.767342,-14.314932,5.160702,15.236106,70.201378,266.931641
228.2362061,-1.600524,-15.269021,6.482301,16.665081,67.109261,264.016022
228.2458191,-1.944092,-15.999253,5.712565,17.099386,70.483391,263.071869
228.2558899,-0.881066,-16.394297,3.396175,16.765537,78.312782,266.923767
228.2658234,0.459687,-15.374366,1.218649,15.429438,85.469940,271.712616
228.2759399,2.047042,-13.627796,-0.429759,13.787382,91.786224,278.542572
228.2861786,3.539827,-11.894394,-1.246182,12.472367,95.734299,286.573242
228.2961578,5.124789,-10.408792,-1.440112,11.691036,97.075714,296.213409
228.3058472,5.999869,-9.038112,4.813542,11.868281,66.072495,303.577850
228.3158569,5.529409,-8.435969,7.159860,12.369460,54.631447,303.243103
228.3258514,5.406107,-9.214086,4.841076,11.728657,65.621910,300.401093
228.3358459,5.433641,-10.229227,0.685939,11.603106,86.610878,297.976685
228.3458862,5.039794,-10.468647,-2.883816,11.971152,103.939491,295.707001
228.3561401,4.545392,-9.783905,-5.527015,12.121604,117.126976,294.918579
228.3658142,4.230555,-8.439561,-7.205350,11.876062,127.352142,296.623535
228.3758698,3.420117,-7.167043,-7.055712,10.622936,131.620682,295.510498
228.3858490,2.146402,-6.580463,-5.840655,9.056643,130.158386,288.065186
228.3963776,0.676362,-6.715736,-4.730943,8.242597,125.027023,275.751038
228.4062805,-0.521936,-7.218518,-3.754108,8.153083,117.416313,265.864410
228.4159088,-1.291672,-7.965509,-2.844312,8.556159,109.416245,260.789215
228.4263458,-1.788469,-8.956709,-2.032677,9.356977,102.546776,258.707733
228.4358978,-2.001553,-9.872491,-1.419762,10.172906,98.022560,258.539185
228.4458771,-1.868674,-9.986216,-1.057040,10.214391,95.939911,259.401093
228.4565125,-1.599327,-9.598354,-0.957681,9.777699,95.620872,260.540009
228.4664307,-1.527501,-9.330204,-0.901417,9.497290,95.446320,260.702271
228.4766693,-1.794454,-9.321824,-0.608127,9.512427,93.665405,259.103821
228.4859314,-2.549825,-9.321824,0.168791,9.665738,88.999405,254.701935
228.4959412,-2.549825,-9.858126,1.019930,10.233500,84.280075,255.498154
228.5059357,-3.585317,-11.440693,0.890643,12.022362,85.751511,252.599899
228.5159302,-3.605668,-13.175292,-0.246603,13.661990,91.034264,254.694672
228.5274963,-1.693898,-13.485341,-2.245761,13.775600,99.382500,262.840546
228.5361176,0.908600,-13.249513,-6.101623,14.615230,114.675835,273.922974
228.5458984,2.788048,-13.265075,-6.101623,14.864899,114.234482,281.869629
228.5559692,2.916138,-13.437457,-11.356895,17.833906,129.554718,282.244202
228.5659485,2.539051,-13.186066,-15.740679,20.690289,139.532669,280.899231
228.5759430,1.775301,-13.983335,-16.838421,21.959457,140.067032,277.235474
228.5876160,2.336741,-16.688784,-10.518925,19.865135,121.972816,277.970673
228.5959930,2.336741,-16.688784,-10.518925,19.865135,121.972816,277.970673
228.6062469,3.344700,-18.405426,-6.616376,19.842459,109.478035,280.299591
228.6158600,4.407725,-20.114885,-2.744952,20.774298,97.592819,282.359741
228.6260376,5.139154,-21.164743,2.043451,21.875395,84.639999,283.648224
228.6359558,5.087678,-22.232557,6.065710,23.600082,75.106644,282.889587
228.6458435,4.151546,-23.397337,8.415619,25.208994,70.498352,280.061646
228.6561279,2.779668,-24.604013,9.865308,26.653486,68.276245,276.445740
228.6658630,0.729034,-26.082434,11.210850,28.399084,66.748932,271.601074
228.6760712,-2.227805,-27.074829,12.856863,30.055090,64.673462,265.296112
228.6858521,-4.794389,-26.106375,13.395558,29.731632,63.221085,259.593689
228.6958313,-6.074090,-22.816742,13.697227,27.296745,59.881519,255.092911
228.7064056,-6.940791,-19.177555,14.092271,24.790024,55.356716,250.103668
228.7160950,-7.225701,-16.156073,13.542802,22.285351,52.576633,245.903717
228.7259521,-6.574478,-13.281834,11.665748,18.860554,51.791405,243.664688
228.7364502,-4.932055,-10.929531,8.248025,14.553684,55.477417,245.712265
228.7458954,-3.089717,-9.404425,3.988740,10.672376,68.053276,251.812653
228.7561493,-1.565808,-8.561666,-2.333150,9.010963,105.006195,259.635956
228.7662506,-0.902614,-7.745243,-9.294291,12.132078,140.004257,263.352844
228.7758636,-0.101754,-7.909245,-13.828909,15.931266,150.231186,269.262909
228.7860413,0.907402,-9.216479,-6.805518,11.492691,126.310478,275.622894
228.7959747,2.279280,-9.333796,4.050989,10.427146,67.138550,283.722870
228.8061523,2.603694,-6.372168,10.907983,12.898365,32.254353,292.225128
228.8168640,2.263718,-2.906561,9.238028,9.945535,21.741911,307.912537
228.8262787,1.465251,-0.204704,6.329072,6.499694,13.157197,352.046906
228.8360901,0.014365,1.403002,6.493075,6.642940,12.193462,89.413376
228.8469086,-1.482011,2.325967,9.127894,9.535457,16.812141,122.503616
228.8560638,-2.316390,3.277662,10.578780,11.314562,20.776640,125.249619
228.8662262,-2.923320,3.872621,10.605117,11.662397,24.585316,127.048012
228.8762817,-3.731363,3.604471,10.483012,11.696530,26.330595,135.990982
228.8859406,-4.450821,2.919729,10.171766,11.480394,27.623695,146.735214
228.8968964,-4.908113,1.886631,9.197326,10.594326,29.757143,158.973724
228.9066772,-5.009867,0.527921,7.715315,9.214313,33.141964,173.984573
228.9161987,-4.297592,-0.772130,5.749675,7.219713,37.213676,190.185425
228.9261932,-3.096900,-2.694674,-16.745047,17.240900,166.225342,221.027176
228.9348602,-3.096900,-2.694674,-16.745047,17.240900,166.225342,221.027176
228.9363403,-3.039439,-6.538565,-16.745047,18.231501,156.703110,245.068726
228.9460907,-1.255759,-14.392743,-24.258051,28.234394,149.223145,265.013611
228.9569550,-0.525527,-23.834278,-18.002003,29.873419,127.057014,268.736877
228.9662323,-2.439692,-28.230032,-19.528307,34.412811,124.574127,265.060669
228.9771576,-2.510320,-23.171083,-19.279308,30.247190,129.597595,263.816772
228.9860382,-0.489614,-15.490485,-14.156915,20.990786,132.410263,268.189636
228.9959869,0.918176,-9.513360,-10.281899,14.037967,137.090927,275.512787
229.0067444,2.199074,-5.258864,-6.977901,9.010143,140.755157,292.692993
229.0160980,1.968034,-3.372233,-2.213439,4.488255,119.548668,300.267822
229.0275726,0.519542,-6.112397,4.021062,7.334866,56.755562,274.858337
229.0358276,2.224213,-11.689690,11.571177,16.597834,45.801224,280.772980
229.0458069,3.257311,-18.285715,13.486538,22.953522,54.016052,280.100403
229.0560455,-1.242591,-22.783224,3.338714,23.060061,81.675262,266.878204
229.0660095,-6.295553,-22.989124,-11.890802,26.636909,116.513153,254.685074
229.0760498,-7.769185,-16.455349,-7.029376,19.507713,111.120972,244.726257
229.0861664,-6.811504,-8.696938,0.876278,11.081569,85.464584,231.931702
229.0961914,-6.307524,-3.906140,7.041347,10.228556,46.496338,211.769211
229.1058502,-6.660669,-3.317167,11.139024,13.395744,33.743305,206.474365
229.1158295,-6.934805,-5.116409,12.540829,15.216490,34.496540,216.419418
229.1258392,-5.930438,-6.417658,11.622652,14.541061,36.936810,227.259552
229.1360626,-4.471172,-7.428011,9.763555,13.057324,41.604546,238.954834
229.1458130,-3.846285,-9.206903,7.887698,12.719149,51.673382,247.326736
229.1559601,-3.429694,-10.751163,6.356606,12.952094,60.608257,252.306961
229.1659241,-3.463213,-12.333730,5.689820,14.017446,66.051842,254.315689
229.1758423,-3.563769,-14.457387,5.981913,16.046801,68.112885,256.152557
229.1859436,-3.713407,-15.395914,6.605602,17.159765,67.359543,256.439575
229.1963043,-2.689886,-15.351622,5.962759,16.687189,69.063957,260.061615
229.2064056,-0.831985,-15.316905,3.737349,15.788209,76.307098,266.890869
229.2175140,0.663194,-14.440627,1.308431,14.514941,84.828125,272.629486
229.2263794,1.715446,-13.352463,0.104148,13.462610,89.556747,277.320923
229.2370758,3.398569,-11.887212,0.075417,12.363728,89.650497,285.955292
229.2462006,4.763264,-10.450690,0.411803,11.492397,87.946503,294.502777
229.2564850,5.287594,-9.496601,0.979228,10.913431,84.852104,299.108551
229.2661591,5.515044,-9.263166,2.172738,10.997397,78.605202,300.768433
229.2763062,4.402937,-8.996213,10.754754,14.696341,42.962650,296.078094
229.2868042,4.679467,-9.725247,9.197326,14.179868,49.562469,295.695313
229.2966309,5.768829,-10.997766,4.010288,13.050388,72.103851,297.679047
229.3059540,6.355408,-11.007342,-0.969652,12.747275,94.362556,300.001221
229.3162537,6.387730,-9.691729,-4.674679,12.513405,111.936188,303.388519
229.3262787,5.853823,-8.039729,-6.892907,12.100275,124.725739,306.058807
229.3361664,4.503493,-7.105990,-7.979874,11.595470,133.486923,302.364899
229.3466339,2.452860,-7.712921,-8.627506,11.829603,136.828995,287.641693
229.3559113,0.563834,-9.261970,-9.271546,13.117300,134.976624,273.483643
229.3662872,-0.577003,-10.406398,-8.983045,13.759401,130.758026,266.826385
229.3761749,-1.083376,-10.770316,-7.643489,13.251277,125.226593,264.255981
229.3861694,-1.355118,-10.882844,-5.855020,12.431971,118.096939,262.902130
229.3968658,-1.353921,-10.855310,-4.018668,11.654207,110.171143,262.890533
229.4061890,-1.164779,-10.967838,-2.343924,11.275823,101.997650,263.937927
229.4161224,-1.046266,-11.785458,-0.654814,11.849915,93.167717,264.926819
229.4264374,-0.846350,-13.213599,1.158794,13.291287,84.998352,266.335114
229.4360046,-0.239420,-13.968969,2.580950,14.207418,79.533409,269.018066
229.4460907,0.752976,-13.821727,2.559402,14.076848,79.524422,273.118256
229.4560089,1.691504,-13.601460,0.439336,13.713275,88.164085,277.089020
229.4660339,1.715446,-13.486538,-4.119224,14.205544,106.856339,277.248932
229.4763489,1.464054,-13.620613,-10.435128,17.220814,127.297974,276.135071
229.4858856,2.039860,-14.381969,-14.365211,20.429422,134.681320,278.072662
229.4963074,2.912546,-16.059109,-14.913483,22.108593,132.419678,280.279663
229.5060425,3.587711,-17.624916,-13.328521,22.386576,126.539734,281.505859
229.5159302,3.897760,-18.787300,-10.344149,21.798086,118.329659,281.720764
229.5261841,4.077325,-18.893843,-6.366182,20.350187,108.229965,282.177795
229.5363007,3.798401,-18.654423,-2.256535,19.170479,96.759895,281.509186
229.5461273,2.889802,-19.117701,2.857480,19.544888,81.593178,278.595673
229.5597229,1.565808,-20.855890,8.486248,22.570696,67.914780,274.293579
229.5665283,0.535104,-22.916101,10.326192,25.140888,65.749115,271.337646
229.5763245,-0.129287,-24.683022,9.604341,26.486065,68.738899,269.699890
229.5864716,-0.950498,-25.771187,8.461109,27.141258,71.835670,267.887756
229.5961304,-2.650381,-26.150667,8.116343,27.509216,72.840012,264.212799
229.6061859,-5.359420,-26.196157,9.321824,28.317106,70.780128,258.437531
229.6162872,-7.518991,-24.235306,11.856087,28.008070,64.956284,252.763519
229.6262817,-8.482656,-24.235306,13.883976,29.190243,61.599133,250.709320
229.6359558,-8.482656,-20.667946,15.040375,26.931995,56.050808,247.685486
229.6470337,-6.931214,-12.366052,11.507730,18.258938,50.931290,240.729218
229.6561737,-6.931214,-12.366052,1.869871,14.298860,82.485870,240.729218
229.6661224,-4.999093,-9.832987,-3.867833,11.689255,109.322678,243.051208
229.6764984,-2.759317,-8.743625,-7.836222,12.061144,130.519592,252.485321
229.6858673,-1.757344,-8.470686,-7.836222,11.672496,132.170624,258.279572
229.6959229,-1.283292,-8.805874,-8.698134,12.443785,134.346375,261.708588
229.7060699,-0.743400,-9.702502,-2.420538,10.027472,103.968636,265.618591
229.7160645,0.282516,-8.827422,7.474698,11.570406,49.757908,271.833099
229.7264862,2.199074,-5.165490,9.787497,11.283319,29.838579,293.060638
229.7361145,3.014300,-1.720234,7.344213,8.122972,25.293800,330.286987
229.7470093,2.747346,1.027112,7.140707,7.719622,22.330538,20.498568
229.7560577,1.584962,2.674323,7.140707,7.788055,23.525963,59.346519
229.7661285,-0.118513,3.207033,8.748413,9.318468,20.144800,92.116348
229.7773285,-1.555034,2.906561,10.098742,10.623127,18.077538,118.147148
229.7879639,-2.753332,1.750161,9.906010,10.429426,18.229065,147.557831
229.7963409,-2.753332,1.750161,9.906010,10.429426,18.229065,147.557831
229.8066101,-3.365051,1.343147,9.934740,10.574813,20.036932,158.240768
229.8166809,-3.907337,1.228225,9.957485,10.766955,22.358915,162.550079
229.8261108,-4.341885,0.754174,9.895236,10.832194,24.006058,170.146194
229.8362885,-4.404134,-0.068235,9.460688,10.435787,24.965517,180.887634
229.8462524,-3.991134,-1.319205,7.116765,8.265458,30.568157,198.290466
229.8562622,-3.854665,-3.895366,-3.379416,6.438383,121.660561,225.300903
229.8659668,-5.171476,-9.755175,-21.300014,23.991629,152.599365,242.070755
229.8765717,-1.847127,-16.898275,-17.781736,24.599873,136.289337,263.761841
229.8861694,-1.909376,-23.755270,-16.299725,28.872818,124.370026,265.404633
229.8961792,-2.734178,-24.133553,-20.128054,31.544296,129.649429,263.536316
229.9065094,-1.549049,-18.739416,-17.794905,25.888683,133.421677,265.274536
229.9161377,-0.276530,-12.606669,-12.166136,17.521971,133.974335,268.743408
229.9262543,1.198298,-7.706935,-9.390059,12.206800,140.286423,278.837769
229.9358826,2.449268,-4.033033,-5.515044,7.258097,139.450714,301.270386
229.9465637,2.341529,-2.870648,0.796072,3.789078,77.871994,309.203430
229.9558716,1.911770,-5.208586,11.331757,12.617168,26.087698,290.155273
229.9658661,2.590526,-9.834184,17.668011,20.385794,29.924614,284.757629
229.9775848,1.816002,-16.207548,12.228385,20.384207,53.137619,276.393127
229.9862366,-4.340688,-23.628376,-10.812215,26.344748,114.230751,259.590454
229.9958801,-10.538078,-26.199749,-18.400637,33.705509,123.087807,248.088989
230.0060577,-10.415975,-19.226637,-7.540538,23.130409,109.026237,241.553513
230.0160370,-8.092402,-10.603919,2.674323,13.604486,78.663162,232.650864
230.0258942,-6.757634,-5.528212,7.920019,11.787851,47.787689,219.285538
230.0361328,-6.560112,-4.915296,9.976639,12.912341,39.408112,216.843124
230.0469971,-5.616797,-4.915296,10.955867,13.256680,34.265118,221.189377
230.0562439,-4.073734,-5.278018,11.247959,13.075525,30.657579,232.337952
230.0660248,-2.542642,-5.859808,9.983821,11.852386,32.611217,246.543396
230.0758514,-1.540669,-6.862979,8.248025,10.839929,40.457020,257.347443
230.0858917,-1.513135,-8.711303,7.320271,11.478796,50.377895,260.146149
230.0962524,-1.927332,-11.064803,6.992266,13.230126,58.095100,260.119019
230.1060181,-2.651578,-14.131776,7.156269,16.060825,63.539997,259.373016
230.1158447,-3.098097,-15.547946,7.149086,17.390982,65.727295,258.730804
230.1258240,-2.184709,-15.751453,5.534197,16.837713,70.811401,262.103516
230.1372833,-0.330400,-16.502035,2.506729,16.694611,81.364265,268.852997
230.1462708,1.216254,-15.934609,0.015562,15.980967,89.944206,274.364807
